snapshot_id,snapshot_date,factory_id,product_id,opening_stock,production_units,dispatch_units,closing_stock
INV-600387,2025-06-01,FAC-001,HW-PC-10011,59,169,215,13
INV-600388,2025-07-01,FAC-001,HW-PC-10011,42,159,176,25
INV-600389,2025-08-01,FAC-001,HW-PC-10011,61,155,166,50
INV-600390,2025-09-01,FAC-001,HW-PC-10011,91,273,343,21
INV-600391,2025-10-01,FAC-001,HW-PC-10011,86,241,306,21
INV-600392,2025-11-01,FAC-001,HW-PC-10011,69,159,202,26
INV-600393,2025-12-01,FAC-001,HW-PC-10011,43,157,178,22
INV-600394,2026-01-01,FAC-001,HW-PC-10011,54,157,172,39
INV-600395,2026-02-01,FAC-001,HW-PC-10011,39,187,208,18
INV-600396,2026-03-01,FAC-001,HW-PC-10011,91,206,267,30
INV-600397,2023-04-01,FAC-001,HW-PC-10012,40,195,177,58
INV-600398,2023-05-01,FAC-001,HW-PC-10012,55,171,204,22
INV-600399,2023-06-01,FAC-001,HW-PC-10012,59,190,200,49
INV-600400,2023-07-01,FAC-001,HW-PC-10012,53,176,192,37
INV-600401,2023-08-01,FAC-001,HW-PC-10012,55,138,171,22
INV-600402,2023-09-01,FAC-001,HW-PC-10012,51,232,250,33
INV-600403,2023-10-01,FAC-001,HW-PC-10012,71,265,315,21
INV-600404,2023-11-01,FAC-001,HW-PC-10012,49,162,198,13
INV-600405,2023-12-01,FAC-001,HW-PC-10012,63,176,198,41
INV-600406,2024-01-01,FAC-001,HW-PC-10012,74,168,201,41
INV-600407,2024-02-01,FAC-001,HW-PC-10012,52,202,201,53
INV-600408,2024-03-01,FAC-001,HW-PC-10012,56,155,173,38
INV-600409,2024-04-01,FAC-001,HW-PC-10012,63,200,248,15
INV-600410,2024-05-01,FAC-001,HW-PC-10012,67,163,208,22
INV-600411,2024-06-01,FAC-001,HW-PC-10012,80,195,248,27
INV-600412,2024-07-01,FAC-001,HW-PC-10012,37,159,148,48
INV-600413,2024-08-01,FAC-001,HW-PC-10012,61,173,212,22
INV-600414,2024-09-01,FAC-001,HW-PC-10012,57,251,238,70
INV-600415,2024-10-01,FAC-001,HW-PC-10012,82,267,275,74
INV-600416,2024-11-01,FAC-001,HW-PC-10012,38,180,188,30
INV-600417,2024-12-01,FAC-001,HW-PC-10012,67,168,190,45
INV-600418,2025-01-01,FAC-001,HW-PC-10012,36,178,163,51
INV-600419,2025-02-01,FAC-001,HW-PC-10012,55,175,200,30
INV-600420,2025-03-01,FAC-001,HW-PC-10012,63,169,213,19
INV-600421,2025-04-01,FAC-001,HW-PC-10012,41,196,200,37
INV-600422,2025-05-01,FAC-001,HW-PC-10012,41,159,189,11
INV-600423,2025-06-01,FAC-001,HW-PC-10012,52,161,186,27
INV-600424,2025-07-01,FAC-001,HW-PC-10012,55,163,163,55
INV-600425,2025-08-01,FAC-001,HW-PC-10012,47,145,147,45
INV-600426,2025-09-01,FAC-001,HW-PC-10012,50,242,223,69
INV-600427,2025-10-01,FAC-001,HW-PC-10012,57,245,260,42
INV-600428,2025-11-01,FAC-001,HW-PC-10012,76,191,210,57
INV-600429,2025-12-01,FAC-001,HW-PC-10012,36,162,173,25
INV-600430,2026-01-01,FAC-001,HW-PC-10012,39,192,216,15
INV-600431,2026-02-01,FAC-001,HW-PC-10012,52,156,185,23
INV-600432,2026-03-01,FAC-001,HW-PC-10012,76,201,252,25
INV-600433,2023-04-01,FAC-001,HW-PC-10013,43,198,223,18
INV-600434,2023-05-01,FAC-001,HW-PC-10013,73,183,215,41
INV-600435,2023-06-01,FAC-001,HW-PC-10013,62,188,224,26
INV-600436,2023-07-01,FAC-001,HW-PC-10013,28,134,129,33
INV-600437,2023-08-01,FAC-001,HW-PC-10013,57,138,154,41
INV-600438,2023-09-01,FAC-001,HW-PC-10013,82,289,291,80
INV-600439,2023-10-01,FAC-001,HW-PC-10013,100,275,318,57
INV-600440,2023-11-01,FAC-001,HW-PC-10013,69,184,201,52
INV-600441,2023-12-01,FAC-001,HW-PC-10013,91,207,262,36
INV-600442,2024-01-01,FAC-001,HW-PC-10013,60,164,171,53
INV-600443,2024-02-01,FAC-001,HW-PC-10013,40,155,164,31
INV-600444,2024-03-01,FAC-001,HW-PC-10013,76,200,247,29
INV-600445,2024-04-01,FAC-001,HW-PC-10013,50,176,186,40
INV-600446,2024-05-01,FAC-001,HW-PC-10013,43,207,230,20
INV-600447,2024-06-01,FAC-001,HW-PC-10013,57,185,216,26
INV-600448,2024-07-01,FAC-001,HW-PC-10013,64,153,201,16
INV-600449,2024-08-01,FAC-001,HW-PC-10013,40,150,165,25
INV-600450,2024-09-01,FAC-001,HW-PC-10013,71,284,310,45
INV-600451,2024-10-01,FAC-001,HW-PC-10013,100,263,281,82
INV-600452,2024-11-01,FAC-001,HW-PC-10013,82,192,215,59
INV-600453,2024-12-01,FAC-001,HW-PC-10013,73,166,187,52
INV-600454,2025-01-01,FAC-001,HW-PC-10013,64,200,211,53
INV-600455,2025-02-01,FAC-001,HW-PC-10013,62,201,224,39
INV-600456,2025-03-01,FAC-001,HW-PC-10013,60,173,182,51
INV-600457,2025-04-01,FAC-001,HW-PC-10013,77,175,202,50
INV-600458,2025-05-01,FAC-001,HW-PC-10013,53,189,218,24
INV-600459,2025-06-01,FAC-001,HW-PC-10013,70,160,193,37
INV-600460,2025-07-01,FAC-001,HW-PC-10013,30,141,134,37
INV-600461,2025-08-01,FAC-001,HW-PC-10013,43,154,180,17
INV-600462,2025-09-01,FAC-001,HW-PC-10013,65,248,273,40
INV-600463,2025-10-01,FAC-001,HW-PC-10013,65,269,261,73
INV-600464,2025-11-01,FAC-001,HW-PC-10013,59,155,188,26
INV-600465,2025-12-01,FAC-001,HW-PC-10013,73,179,229,23
INV-600466,2026-01-01,FAC-001,HW-PC-10013,77,185,207,55
INV-600467,2026-02-01,FAC-001,HW-PC-10013,42,159,153,48
INV-600468,2026-03-01,FAC-001,HW-PC-10013,79,182,197,64
INV-600469,2023-04-01,FAC-001,HW-PC-10014,77,178,207,48
INV-600470,2023-05-01,FAC-001,HW-PC-10014,38,181,170,49
INV-600471,2023-06-01,FAC-001,HW-PC-10014,91,207,223,75
INV-600472,2023-07-01,FAC-001,HW-PC-10014,62,174,217,19
INV-600473,2023-08-01,FAC-001,HW-PC-10014,49,151,169,31
INV-600474,2023-09-01,FAC-001,HW-PC-10014,62,266,247,81
INV-600475,2023-10-01,FAC-001,HW-PC-10014,89,238,258,69
INV-600476,2023-11-01,FAC-001,HW-PC-10014,84,190,210,64
INV-600477,2023-12-01,FAC-001,HW-PC-10014,59,190,229,20
INV-600478,2024-01-01,FAC-001,HW-PC-10014,60,163,204,19
INV-600479,2024-02-01,FAC-001,HW-PC-10014,76,205,238,43
INV-600480,2024-03-01,FAC-001,HW-PC-10014,78,187,228,37
INV-600481,2024-04-01,FAC-001,HW-PC-10014,67,155,197,25
INV-600482,2024-05-01,FAC-001,HW-PC-10014,48,190,209,29
INV-600483,2024-06-01,FAC-001,HW-PC-10014,63,175,183,55
INV-600484,2024-07-01,FAC-001,HW-PC-10014,72,161,176,57
INV-600485,2024-08-01,FAC-001,HW-PC-10014,52,175,209,18
INV-600486,2024-09-01,FAC-001,HW-PC-10014,93,274,329,38
INV-600487,2024-10-01,FAC-001,HW-PC-10014,84,282,298,68
INV-600488,2024-11-01,FAC-001,HW-PC-10014,76,190,240,26
INV-600489,2024-12-01,FAC-001,HW-PC-10014,60,197,234,23
INV-600490,2025-01-01,FAC-001,HW-PC-10014,53,160,159,54
INV-600491,2025-02-01,FAC-001,HW-PC-10014,49,171,182,38
INV-600492,2025-03-01,FAC-001,HW-PC-10014,56,191,207,40
INV-600493,2025-04-01,FAC-001,HW-PC-10014,48,166,170,44
INV-600494,2025-05-01,FAC-001,HW-PC-10014,55,157,187,25
INV-600495,2025-06-01,FAC-001,HW-PC-10014,59,187,203,43
INV-600496,2025-07-01,FAC-001,HW-PC-10014,56,170,191,35
INV-600497,2025-08-01,FAC-001,HW-PC-10014,37,131,138,30
INV-600498,2025-09-01,FAC-001,HW-PC-10014,84,245,281,48
INV-600499,2025-10-01,FAC-001,HW-PC-10014,102,261,331,32
INV-600500,2025-11-01,FAC-001,HW-PC-10014,84,192,208,68
INV-600501,2025-12-01,FAC-001,HW-PC-10014,33,164,173,24
INV-600502,2026-01-01,FAC-001,HW-PC-10014,52,202,237,17
INV-600503,2026-02-01,FAC-001,HW-PC-10014,68,157,184,41
INV-600504,2026-03-01,FAC-001,HW-PC-10014,51,159,168,42
INV-600505,2023-04-01,FAC-001,HW-PC-10015,105,263,315,53
INV-600506,2023-05-01,FAC-001,HW-PC-10015,93,264,318,39
INV-600507,2023-06-01,FAC-001,HW-PC-10015,78,260,261,77
INV-600508,2023-07-01,FAC-001,HW-PC-10015,79,215,231,63
INV-600509,2023-08-01,FAC-001,HW-PC-10015,90,239,253,76
INV-600510,2023-09-01,FAC-001,HW-PC-10015,105,399,475,29
INV-600511,2023-10-01,FAC-001,HW-PC-10015,156,390,469,77
INV-600512,2023-11-01,FAC-001,HW-PC-10015,86,241,307,20
INV-600513,2023-12-01,FAC-001,HW-PC-10015,116,288,374,30
INV-600514,2024-01-01,FAC-001,HW-PC-10015,65,257,280,42
INV-600515,2024-02-01,FAC-001,HW-PC-10015,111,272,356,27
INV-600516,2024-03-01,FAC-001,HW-PC-10015,69,267,304,32
INV-600517,2024-04-01,FAC-001,HW-PC-10015,105,261,305,61
INV-600518,2024-05-01,FAC-001,HW-PC-10015,65,294,314,45
INV-600519,2024-06-01,FAC-001,HW-PC-10015,95,275,289,81
INV-600520,2024-07-01,FAC-001,HW-PC-10015,105,254,284,75
INV-600521,2024-08-01,FAC-001,HW-PC-10015,43,209,221,31
INV-600522,2024-09-01,FAC-001,HW-PC-10015,136,404,430,110
INV-600523,2024-10-01,FAC-001,HW-PC-10015,132,379,434,77
INV-600524,2024-11-01,FAC-001,HW-PC-10015,74,320,350,44
INV-600525,2024-12-01,FAC-001,HW-PC-10015,83,271,316,38
INV-600526,2025-01-01,FAC-001,HW-PC-10015,132,296,331,97
INV-600527,2025-02-01,FAC-001,HW-PC-10015,93,246,293,46
INV-600528,2025-03-01,FAC-001,HW-PC-10015,57,261,243,75
INV-600529,2025-04-01,FAC-001,HW-PC-10015,77,313,317,73
INV-600530,2025-05-01,FAC-001,HW-PC-10015,74,257,252,79
INV-600531,2025-06-01,FAC-001,HW-PC-10015,60,281,310,31
INV-600532,2025-07-01,FAC-001,HW-PC-10015,73,218,269,22
INV-600533,2025-08-01,FAC-001,HW-PC-10015,82,248,268,62
INV-600534,2025-09-01,FAC-001,HW-PC-10015,136,372,482,26
INV-600535,2025-10-01,FAC-001,HW-PC-10015,139,411,492,58
INV-600536,2025-11-01,FAC-001,HW-PC-10015,59,277,289,47
INV-600537,2025-12-01,FAC-001,HW-PC-10015,77,318,350,45
INV-600538,2026-01-01,FAC-001,HW-PC-10015,84,254,260,78
INV-600539,2026-02-01,FAC-001,HW-PC-10015,106,275,312,69
INV-600540,2026-03-01,FAC-001,HW-PC-10015,116,293,382,27
INV-600541,2023-04-01,FAC-001,HW-PC-10016,64,271,317,18
INV-600542,2023-05-01,FAC-001,HW-PC-10016,105,315,385,35
INV-600543,2023-06-01,FAC-001,HW-PC-10016,100,281,292,89
INV-600544,2023-07-01,FAC-001,HW-PC-10016,59,256,288,27
INV-600545,2023-08-01,FAC-001,HW-PC-10016,97,258,268,87
INV-600546,2023-09-01,FAC-001,HW-PC-10016,97,368,382,83
INV-600547,2023-10-01,FAC-001,HW-PC-10016,148,343,422,69
INV-600548,2023-11-01,FAC-001,HW-PC-10016,78,263,286,55
INV-600549,2023-12-01,FAC-001,HW-PC-10016,94,288,356,26
INV-600550,2024-01-01,FAC-001,HW-PC-10016,125,279,371,33
INV-600551,2024-02-01,FAC-001,HW-PC-10016,110,255,282,83
INV-600552,2024-03-01,FAC-001,HW-PC-10016,90,306,366,30
INV-600553,2024-04-01,FAC-001,HW-PC-10016,124,310,394,40
INV-600554,2024-05-01,FAC-001,HW-PC-10016,57,263,265,55
INV-600555,2024-06-01,FAC-001,HW-PC-10016,94,252,283,63
INV-600556,2024-07-01,FAC-001,HW-PC-10016,97,271,336,32
INV-600557,2024-08-01,FAC-001,HW-PC-10016,87,211,278,20
INV-600558,2024-09-01,FAC-001,HW-PC-10016,137,390,475,52
INV-600559,2024-10-01,FAC-001,HW-PC-10016,114,353,387,80
INV-600560,2024-11-01,FAC-001,HW-PC-10016,72,250,245,77
INV-600561,2024-12-01,FAC-001,HW-PC-10016,56,240,279,17
INV-600562,2025-01-01,FAC-001,HW-PC-10016,125,284,342,67
INV-600563,2025-02-01,FAC-001,HW-PC-10016,86,264,293,57
INV-600564,2025-03-01,FAC-001,HW-PC-10016,88,246,264,70
INV-600565,2025-04-01,FAC-001,HW-PC-10016,105,290,308,87
INV-600566,2025-05-01,FAC-001,HW-PC-10016,96,243,285,54
INV-600567,2025-06-01,FAC-001,HW-PC-10016,108,242,266,84
INV-600568,2025-07-01,FAC-001,HW-PC-10016,111,251,288,74
INV-600569,2025-08-01,FAC-001,HW-PC-10016,48,212,210,50
INV-600570,2025-09-01,FAC-001,HW-PC-10016,128,345,360,113
INV-600571,2025-10-01,FAC-001,HW-PC-10016,176,393,519,50
INV-600572,2025-11-01,FAC-001,HW-PC-10016,79,289,321,47
INV-600573,2025-12-01,FAC-001,HW-PC-10016,86,282,285,83
INV-600574,2026-01-01,FAC-001,HW-PC-10016,97,312,322,87
INV-600575,2026-02-01,FAC-001,HW-PC-10016,81,268,319,30
INV-600576,2026-03-01,FAC-001,HW-PC-10016,117,299,312,104
INV-600577,2023-04-01,FAC-001,HW-PC-10017,56,278,267,67
INV-600578,2023-05-01,FAC-001,HW-PC-10017,70,301,317,54
INV-600579,2023-06-01,FAC-001,HW-PC-10017,51,256,245,62
INV-600580,2023-07-01,FAC-001,HW-PC-10017,108,271,356,23
INV-600581,2023-08-01,FAC-001,HW-PC-10017,53,237,249,41
INV-600582,2023-09-01,FAC-001,HW-PC-10017,158,386,418,126
INV-600583,2023-10-01,FAC-001,HW-PC-10017,92,390,392,90
INV-600584,2023-11-01,FAC-001,HW-PC-10017,95,299,325,69
INV-600585,2023-12-01,FAC-001,HW-PC-10017,85,271,322,34
INV-600586,2024-01-01,FAC-001,HW-PC-10017,136,312,406,42
INV-600587,2024-02-01,FAC-001,HW-PC-10017,98,264,303,59
INV-600588,2024-03-01,FAC-001,HW-PC-10017,106,259,276,89
INV-600589,2024-04-01,FAC-001,HW-PC-10017,98,313,360,51
INV-600590,2024-05-01,FAC-001,HW-PC-10017,124,293,365,52
INV-600591,2024-06-01,FAC-001,HW-PC-10017,62,289,299,52
INV-600592,2024-07-01,FAC-001,HW-PC-10017,81,213,250,44
INV-600593,2024-08-01,FAC-001,HW-PC-10017,52,250,231,71
INV-600594,2024-09-01,FAC-001,HW-PC-10017,90,417,387,120
INV-600595,2024-10-01,FAC-001,HW-PC-10017,146,334,430,50
INV-600596,2024-11-01,FAC-001,HW-PC-10017,73,267,278,62
INV-600597,2024-12-01,FAC-001,HW-PC-10017,110,303,325,88
INV-600598,2025-01-01,FAC-001,HW-PC-10017,56,252,271,37
INV-600599,2025-02-01,FAC-001,HW-PC-10017,80,302,288,94
INV-600600,2025-03-01,FAC-001,HW-PC-10017,107,244,283,68
INV-600601,2025-04-01,FAC-001,HW-PC-10017,107,302,337,72
INV-600602,2025-05-01,FAC-001,HW-PC-10017,58,255,273,40
INV-600603,2025-06-01,FAC-001,HW-PC-10017,109,303,352,60
INV-600604,2025-07-01,FAC-001,HW-PC-10017,90,205,268,27
INV-600605,2025-08-01,FAC-001,HW-PC-10017,99,223,280,42
INV-600606,2025-09-01,FAC-001,HW-PC-10017,155,401,507,49
INV-600607,2025-10-01,FAC-001,HW-PC-10017,95,410,412,93
INV-600608,2025-11-01,FAC-001,HW-PC-10017,80,315,325,70
INV-600609,2025-12-01,FAC-001,HW-PC-10017,84,274,312,46
INV-600610,2026-01-01,FAC-001,HW-PC-10017,82,317,308,91
INV-600611,2026-02-01,FAC-001,HW-PC-10017,107,254,317,44
INV-600612,2026-03-01,FAC-001,HW-PC-10017,105,262,338,29
INV-600613,2023-04-01,FAC-001,HW-PC-10018,82,315,357,40
INV-600614,2023-05-01,FAC-001,HW-PC-10018,113,276,348,41
INV-600615,2023-06-01,FAC-001,HW-PC-10018,110,303,324,89
INV-600616,2023-07-01,FAC-001,HW-PC-10018,107,241,326,22
INV-600617,2023-08-01,FAC-001,HW-PC-10018,49,205,197,57
INV-600618,2023-09-01,FAC-001,HW-PC-10018,169,418,465,122
INV-600619,2023-10-01,FAC-001,HW-PC-10018,160,392,494,58
INV-600620,2023-11-01,FAC-001,HW-PC-10018,98,283,324,57
INV-600621,2023-12-01,FAC-001,HW-PC-10018,89,262,311,40
INV-600622,2024-01-01,FAC-001,HW-PC-10018,111,311,380,42
INV-600623,2024-02-01,FAC-001,HW-PC-10018,79,251,248,82
INV-600624,2024-03-01,FAC-001,HW-PC-10018,98,258,337,19
INV-600625,2024-04-01,FAC-001,HW-PC-10018,73,246,290,29
INV-600626,2024-05-01,FAC-001,HW-PC-10018,86,255,305,36
INV-600627,2024-06-01,FAC-001,HW-PC-10018,71,289,295,65
INV-600628,2024-07-01,FAC-001,HW-PC-10018,87,258,259,86
INV-600629,2024-08-01,FAC-001,HW-PC-10018,53,256,277,32
INV-600630,2024-09-01,FAC-001,HW-PC-10018,156,357,422,91
INV-600631,2024-10-01,FAC-001,HW-PC-10018,88,371,372,87
INV-600632,2024-11-01,FAC-001,HW-PC-10018,139,311,370,80
INV-600633,2024-12-01,FAC-001,HW-PC-10018,104,275,351,28
INV-600634,2025-01-01,FAC-001,HW-PC-10018,85,287,309,63
INV-600635,2025-02-01,FAC-001,HW-PC-10018,59,296,310,45
INV-600636,2025-03-01,FAC-001,HW-PC-10018,106,267,286,87
INV-600637,2025-04-01,FAC-001,HW-PC-10018,91,287,332,46
INV-600638,2025-05-01,FAC-001,HW-PC-10018,83,243,281,45
INV-600639,2025-06-01,FAC-001,HW-PC-10018,99,285,339,45
INV-600640,2025-07-01,FAC-001,HW-PC-10018,69,259,300,28
INV-600641,2025-08-01,FAC-001,HW-PC-10018,51,237,219,69
INV-600642,2025-09-01,FAC-001,HW-PC-10018,147,372,462,57
INV-600643,2025-10-01,FAC-001,HW-PC-10018,139,425,472,92
INV-600644,2025-11-01,FAC-001,HW-PC-10018,70,250,267,53
INV-600645,2025-12-01,FAC-001,HW-PC-10018,62,245,266,41
INV-600646,2026-01-01,FAC-001,HW-PC-10018,134,299,405,28
INV-600647,2026-02-01,FAC-001,HW-PC-10018,88,291,332,47
INV-600648,2026-03-01,FAC-001,HW-PC-10018,69,303,309,63
INV-600649,2023-04-01,FAC-001,HW-PC-10019,92,270,314,48
INV-600650,2023-05-01,FAC-001,HW-PC-10019,73,253,266,60
INV-600651,2023-06-01,FAC-001,HW-PC-10019,49,240,264,25
INV-600652,2023-07-01,FAC-001,HW-PC-10019,72,221,237,56
INV-600653,2023-08-01,FAC-001,HW-PC-10019,71,269,284,56
INV-600654,2023-09-01,FAC-001,HW-PC-10019,178,435,482,131
INV-600655,2023-10-01,FAC-001,HW-PC-10019,134,427,474,87
INV-600656,2023-11-01,FAC-001,HW-PC-10019,54,249,271,32
INV-600657,2023-12-01,FAC-001,HW-PC-10019,86,279,327,38
INV-600658,2024-01-01,FAC-001,HW-PC-10019,72,302,326,48
INV-600659,2024-02-01,FAC-001,HW-PC-10019,96,249,304,41
INV-600660,2024-03-01,FAC-001,HW-PC-10019,69,318,294,93
INV-600661,2024-04-01,FAC-001,HW-PC-10019,69,261,263,67
INV-600662,2024-05-01,FAC-001,HW-PC-10019,82,314,318,78
INV-600663,2024-06-01,FAC-001,HW-PC-10019,94,301,357,38
INV-600664,2024-07-01,FAC-001,HW-PC-10019,66,206,205,67
INV-600665,2024-08-01,FAC-001,HW-PC-10019,87,206,227,66
INV-600666,2024-09-01,FAC-001,HW-PC-10019,119,395,421,93
INV-600667,2024-10-01,FAC-001,HW-PC-10019,90,439,466,63
INV-600668,2024-11-01,FAC-001,HW-PC-10019,108,318,399,27
INV-600669,2024-12-01,FAC-001,HW-PC-10019,73,242,252,63
INV-600670,2025-01-01,FAC-001,HW-PC-10019,133,299,346,86
INV-600671,2025-02-01,FAC-001,HW-PC-10019,72,292,314,50
INV-600672,2025-03-01,FAC-001,HW-PC-10019,122,276,346,52
INV-600673,2025-04-01,FAC-001,HW-PC-10019,61,267,255,73
INV-600674,2025-05-01,FAC-001,HW-PC-10019,67,256,297,26
INV-600675,2025-06-01,FAC-001,HW-PC-10019,94,285,292,87
INV-600676,2025-07-01,FAC-001,HW-PC-10019,100,263,277,86
INV-600677,2025-08-01,FAC-001,HW-PC-10019,84,252,257,79
INV-600678,2025-09-01,FAC-001,HW-PC-10019,124,387,400,111
INV-600679,2025-10-01,FAC-001,HW-PC-10019,183,444,554,73
INV-600680,2025-11-01,FAC-001,HW-PC-10019,83,276,315,44
INV-600681,2025-12-01,FAC-001,HW-PC-10019,61,283,293,51
INV-600682,2026-01-01,FAC-001,HW-PC-10019,96,305,304,97
INV-600683,2026-02-01,FAC-001,HW-PC-10019,76,304,304,76
INV-600684,2026-03-01,FAC-001,HW-PC-10019,70,251,289,32
INV-600685,2023-04-01,FAC-001,HW-PC-10020,106,255,334,27
INV-600686,2023-05-01,FAC-001,HW-PC-10020,80,311,328,63
INV-600687,2023-06-01,FAC-001,HW-PC-10020,125,320,336,109
INV-600688,2023-07-01,FAC-001,HW-PC-10020,65,206,252,19
INV-600689,2023-08-01,FAC-001,HW-PC-10020,77,240,244,73
INV-600690,2023-09-01,FAC-001,HW-PC-10020,166,410,475,101
INV-600691,2023-10-01,FAC-001,HW-PC-10020,187,424,483,128
INV-600692,2023-11-01,FAC-001,HW-PC-10020,76,281,324,33
INV-600693,2023-12-01,FAC-001,HW-PC-10020,102,286,352,36
INV-600694,2024-01-01,FAC-001,HW-PC-10020,116,271,331,56
INV-600695,2024-02-01,FAC-001,HW-PC-10020,93,251,312,32
INV-600696,2024-03-01,FAC-001,HW-PC-10020,109,264,347,26
INV-600697,2024-04-01,FAC-001,HW-PC-10020,116,261,293,84
INV-600698,2024-05-01,FAC-001,HW-PC-10020,62,254,293,23
INV-600699,2024-06-01,FAC-001,HW-PC-10020,69,292,302,59
INV-600700,2024-07-01,FAC-001,HW-PC-10020,54,246,277,23
INV-600701,2024-08-01,FAC-001,HW-PC-10020,84,259,323,20
INV-600702,2024-09-01,FAC-001,HW-PC-10020,170,382,487,65
INV-600703,2024-10-01,FAC-001,HW-PC-10020,98,407,467,38
INV-600704,2024-11-01,FAC-001,HW-PC-10020,65,273,254,84
INV-600705,2024-12-01,FAC-001,HW-PC-10020,94,285,338,41
INV-600706,2025-01-01,FAC-001,HW-PC-10020,68,312,340,40
INV-600707,2025-02-01,FAC-001,HW-PC-10020,104,253,326,31
INV-600708,2025-03-01,FAC-001,HW-PC-10020,106,283,316,73
INV-600709,2025-04-01,FAC-001,HW-PC-10020,112,277,327,62
INV-600710,2025-05-01,FAC-001,HW-PC-10020,86,268,324,30
INV-600711,2025-06-01,FAC-001,HW-PC-10020,64,266,294,36
INV-600712,2025-07-01,FAC-001,HW-PC-10020,58,261,254,65
INV-600713,2025-08-01,FAC-001,HW-PC-10020,60,212,228,44
INV-600714,2025-09-01,FAC-001,HW-PC-10020,152,421,500,73
INV-600715,2025-10-01,FAC-001,HW-PC-10020,153,374,444,83
INV-600716,2025-11-01,FAC-001,HW-PC-10020,114,320,336,98
INV-600717,2025-12-01,FAC-001,HW-PC-10020,82,294,333,43
INV-600718,2026-01-01,FAC-001,HW-PC-10020,59,243,278,24
INV-600719,2026-02-01,FAC-001,HW-PC-10020,105,257,291,71
INV-600720,2026-03-01,FAC-001,HW-PC-10020,109,292,341,60
INV-600721,2023-04-01,FAC-001,HW-PC-10021,53,255,249,59
INV-600722,2023-05-01,FAC-001,HW-PC-10021,126,292,386,32
INV-600723,2023-06-01,FAC-001,HW-PC-10021,119,302,371,50
INV-600724,2023-07-01,FAC-001,HW-PC-10021,93,220,276,37
INV-600725,2023-08-01,FAC-001,HW-PC-10021,55,242,249,48
INV-600726,2023-09-01,FAC-001,HW-PC-10021,161,387,470,78
INV-600727,2023-10-01,FAC-001,HW-PC-10021,167,377,420,124
INV-600728,2023-11-01,FAC-001,HW-PC-10021,57,273,296,34
INV-600729,2023-12-01,FAC-001,HW-PC-10021,85,315,368,32
INV-600730,2024-01-01,FAC-001,HW-PC-10021,112,262,336,38
INV-600731,2024-02-01,FAC-001,HW-PC-10021,62,305,345,22
INV-600732,2024-03-01,FAC-001,HW-PC-10021,82,299,348,33
INV-600733,2024-04-01,FAC-001,HW-PC-10021,109,261,285,85
INV-600734,2024-05-01,FAC-001,HW-PC-10021,99,297,304,92
INV-600735,2024-06-01,FAC-001,HW-PC-10021,52,258,261,49
INV-600736,2024-07-01,FAC-001,HW-PC-10021,77,223,242,58
INV-600737,2024-08-01,FAC-001,HW-PC-10021,86,223,234,75
INV-600738,2024-09-01,FAC-001,HW-PC-10021,181,439,547,73
INV-600739,2024-10-01,FAC-001,HW-PC-10021,170,402,450,122
INV-600740,2024-11-01,FAC-001,HW-PC-10021,63,244,279,28
INV-600741,2024-12-01,FAC-001,HW-PC-10021,82,240,305,17
INV-600742,2025-01-01,FAC-001,HW-PC-10021,102,309,313,98
INV-600743,2025-02-01,FAC-001,HW-PC-10021,107,307,320,94
INV-600744,2025-03-01,FAC-001,HW-PC-10021,104,245,308,41
INV-600745,2025-04-01,FAC-001,HW-PC-10021,128,307,375,60
INV-600746,2025-05-01,FAC-001,HW-PC-10021,86,281,298,69
INV-600747,2025-06-01,FAC-001,HW-PC-10021,107,274,331,50
INV-600748,2025-07-01,FAC-001,HW-PC-10021,82,266,303,45
INV-600749,2025-08-01,FAC-001,HW-PC-10021,85,247,295,37
INV-600750,2025-09-01,FAC-001,HW-PC-10021,118,361,369,110
INV-600751,2025-10-01,FAC-001,HW-PC-10021,121,378,439,60
INV-600752,2025-11-01,FAC-001,HW-PC-10021,111,317,384,44
INV-600753,2025-12-01,FAC-001,HW-PC-10021,100,280,290,90
INV-600754,2026-01-01,FAC-001,HW-PC-10021,75,259,282,52
INV-600755,2026-02-01,FAC-001,HW-PC-10021,56,241,239,58
INV-600756,2026-03-01,FAC-001,HW-PC-10021,90,319,346,63
INV-600757,2023-04-01,FAC-001,HW-PC-10022,29,110,110,29
INV-600758,2023-05-01,FAC-001,HW-PC-10022,21,107,96,32
INV-600759,2023-06-01,FAC-001,HW-PC-10022,20,97,90,27
INV-600760,2023-07-01,FAC-001,HW-PC-10022,34,86,103,17
INV-600761,2023-08-01,FAC-001,HW-PC-10022,24,91,107,8
INV-600762,2023-09-01,FAC-001,HW-PC-10022,32,145,154,23
INV-600763,2023-10-01,FAC-001,HW-PC-10022,37,132,143,26
INV-600764,2023-11-01,FAC-001,HW-PC-10022,38,119,139,18
INV-600765,2023-12-01,FAC-001,HW-PC-10022,28,122,120,30
INV-600766,2024-01-01,FAC-001,HW-PC-10022,31,103,111,23
INV-600767,2024-02-01,FAC-001,HW-PC-10022,45,120,143,22
INV-600768,2024-03-01,FAC-001,HW-PC-10022,40,100,131,9
INV-600769,2024-04-01,FAC-001,HW-PC-10022,23,117,122,18
INV-600770,2024-05-01,FAC-001,HW-PC-10022,24,92,88,28
INV-600771,2024-06-01,FAC-001,HW-PC-10022,40,110,115,35
INV-600772,2024-07-01,FAC-001,HW-PC-10022,27,87,93,21
INV-600773,2024-08-01,FAC-001,HW-PC-10022,24,80,93,11
