dealer_id,dealer_name,city_id,city_name,state_code,state_name,region,tier,channel,is_urban,monthly_capacity_units,years_active,onboarded_date,latitude,longitude,credit_limit_inr,is_active
DLR-100170,Dehradun A338 Distributors,CITY-1111,Dehradun,UK,Uttarakhand,North,A,Retail Store,True,1905,18,2007-12-09,30.3692,78.0651,2431950,True
DLR-100171,Dehradun C625 Distributors,CITY-1111,Dehradun,UK,Uttarakhand,North,C,Retail Store,True,307,8,2017-11-21,30.3421,77.9941,275410,True
DLR-100172,Dehradun A892 Distributors,CITY-1111,Dehradun,UK,Uttarakhand,North,A,Multi-Brand Outlet,True,1629,10,2015-10-05,30.3676,78.0441,2240242,True
DLR-100173,Haridwar C124 Distributors,CITY-1112,Haridwar,UK,Uttarakhand,North,C,Retail Store,False,470,6,2019-09-02,29.9175,78.1603,751797,True
DLR-100174,Dehradun B752 Distributors,CITY-1111,Dehradun,UK,Uttarakhand,North,B,Retail Store,True,1136,7,2018-11-06,30.325,78.0766,2185367,True
DLR-100175,Dehradun B566 Distributors,CITY-1111,Dehradun,UK,Uttarakhand,North,B,Retail Store,True,1046,9,2016-11-19,30.2916,78.042,1321885,True
DLR-100176,Haridwar A182 Distributors,CITY-1112,Haridwar,UK,Uttarakhand,North,A,Retail Store,False,3892,9,2016-08-04,29.9754,78.1719,3910672,True
DLR-100177,Dehradun C651 Distributors,CITY-1111,Dehradun,UK,Uttarakhand,North,C,Retail Store,True,520,7,2019-02-07,30.3392,78.0418,923917,True
DLR-100178,Dehradun B802 Distributors,CITY-1111,Dehradun,UK,Uttarakhand,North,B,Multi-Brand Outlet,True,1419,7,2018-12-25,30.3548,78.0524,1901093,True
DLR-100179,Dehradun B282 Distributors,CITY-1111,Dehradun,UK,Uttarakhand,North,B,Online Marketplace,True,691,9,2017-04-14,30.2877,78.0187,897874,True
DLR-100180,Dehradun A792 Distributors,CITY-1111,Dehradun,UK,Uttarakhand,North,A,Retail Store,True,3411,14,2012-02-24,30.3024,78.0634,6009651,True
DLR-100181,Dehradun B609 Distributors,CITY-1111,Dehradun,UK,Uttarakhand,North,B,Retail Store,True,1096,15,2010-10-21,30.3199,78.0066,1074144,True
DLR-100182,Haridwar C653 Distributors,CITY-1112,Haridwar,UK,Uttarakhand,North,C,Retail Store,False,381,3,2022-09-06,29.9614,78.196,712661,True
DLR-100183,Dehradun C341 Distributors,CITY-1111,Dehradun,UK,Uttarakhand,North,C,Retail Store,True,542,9,2016-12-20,30.3509,77.9876,458592,True
DLR-100184,Dehradun B954 Distributors,CITY-1111,Dehradun,UK,Uttarakhand,North,B,Retail Store,True,1314,10,2015-07-13,30.3086,78.025,1868625,True
DLR-100185,Haridwar C484 Distributors,CITY-1112,Haridwar,UK,Uttarakhand,North,C,Retail Store,False,598,7,2019-01-17,29.9048,78.1138,530127,True
DLR-100186,Dehradun A535 Distributors,CITY-1111,Dehradun,UK,Uttarakhand,North,A,Institutional/B2B,True,3168,27,1998-07-30,30.3088,78.0262,5479322,True
DLR-100187,Dehradun A649 Distributors,CITY-1111,Dehradun,UK,Uttarakhand,North,A,Retail Store,True,3989,12,2013-08-11,30.336,78.0564,3586674,True
DLR-100188,Dehradun C481 Distributors,CITY-1111,Dehradun,UK,Uttarakhand,North,C,Retail Store,True,285,8,2017-06-03,30.3082,78.0006,317163,True
DLR-100189,Haridwar C473 Distributors,CITY-1112,Haridwar,UK,Uttarakhand,North,C,Institutional/B2B,False,268,2,2023-08-04,29.9799,78.1393,370702,True
DLR-100190,Dehradun C764 Distributors,CITY-1111,Dehradun,UK,Uttarakhand,North,C,Retail Store,True,437,2,2024-04-15,30.2744,77.9911,546770,True
DLR-100191,Dehradun B221 Distributors,CITY-1111,Dehradun,UK,Uttarakhand,North,B,Retail Store,True,1225,9,2016-09-27,30.3376,78.0296,2179442,True
DLR-100192,Jammu C207 Distributors,CITY-1114,Jammu,JK,Jammu & Kashmir,North,C,Retail Store,True,333,3,2022-10-18,32.6906,74.8252,520662,True
DLR-100193,Jammu A203 Distributors,CITY-1114,Jammu,JK,Jammu & Kashmir,North,A,Institutional/B2B,True,1861,23,2003-02-19,32.7047,74.8826,1921937,True
DLR-100194,Srinagar C112 Distributors,CITY-1113,Srinagar,JK,Jammu & Kashmir,North,C,Retail Store,True,159,5,2020-06-29,34.0916,74.7688,229983,True
DLR-100195,Jammu C476 Distributors,CITY-1114,Jammu,JK,Jammu & Kashmir,North,C,Online Marketplace,True,463,6,2020-04-15,32.7546,74.8302,747307,True
DLR-100196,Srinagar C119 Distributors,CITY-1113,Srinagar,JK,Jammu & Kashmir,North,C,Retail Store,True,219,8,2017-09-29,34.1296,74.7868,380289,True
DLR-100197,Jammu A156 Distributors,CITY-1114,Jammu,JK,Jammu & Kashmir,North,A,Retail Store,True,2992,29,1996-05-09,32.6803,74.872,3785503,True
DLR-100198,Jammu C987 Distributors,CITY-1114,Jammu,JK,Jammu & Kashmir,North,C,Retail Store,True,370,3,2022-09-23,32.6904,74.8325,563948,True
DLR-100199,Jammu C175 Distributors,CITY-1114,Jammu,JK,Jammu & Kashmir,North,C,Retail Store,True,308,3,2022-06-26,32.7436,74.8249,536497,True
DLR-100200,Jammu C245 Distributors,CITY-1114,Jammu,JK,Jammu & Kashmir,North,C,Retail Store,True,341,3,2022-11-05,32.6947,74.8428,424785,True
DLR-100201,Srinagar C851 Distributors,CITY-1113,Srinagar,JK,Jammu & Kashmir,North,C,Retail Store,True,452,9,2016-12-31,34.0943,74.7921,458284,True
DLR-100202,Jammu C237 Distributors,CITY-1114,Jammu,JK,Jammu & Kashmir,North,C,Retail Store,True,273,7,2018-12-12,32.775,74.8303,327985,False
DLR-100203,Jammu A525 Distributors,CITY-1114,Jammu,JK,Jammu & Kashmir,North,A,Online Marketplace,True,3801,29,1996-10-17,32.7318,74.8399,6930263,True
DLR-100204,Jammu B701 Distributors,CITY-1114,Jammu,JK,Jammu & Kashmir,North,B,Retail Store,True,1431,8,2018-03-10,32.7235,74.9037,1283208,True
DLR-100205,Srinagar B463 Distributors,CITY-1113,Srinagar,JK,Jammu & Kashmir,North,B,Retail Store,True,1240,11,2014-06-20,34.0307,74.7557,1193406,True
DLR-100206,Srinagar C319 Distributors,CITY-1113,Srinagar,JK,Jammu & Kashmir,North,C,Retail Store,True,185,5,2020-04-28,34.0345,74.7536,322742,True
DLR-100207,Srinagar B718 Distributors,CITY-1113,Srinagar,JK,Jammu & Kashmir,North,B,Multi-Brand Outlet,True,1217,12,2013-10-06,34.0568,74.7656,1065098,True
DLR-100208,Jammu A302 Distributors,CITY-1114,Jammu,JK,Jammu & Kashmir,North,A,Retail Store,True,3743,25,2001-04-25,32.6886,74.8337,7321582,True
DLR-100209,Jammu C230 Distributors,CITY-1114,Jammu,JK,Jammu & Kashmir,North,C,Retail Store,True,575,8,2017-12-07,32.7531,74.9081,960357,True
DLR-100210,Srinagar B277 Distributors,CITY-1113,Srinagar,JK,Jammu & Kashmir,North,B,Retail Store,True,970,12,2013-05-23,34.0909,74.785,1614089,True
DLR-100211,Jammu A142 Distributors,CITY-1114,Jammu,JK,Jammu & Kashmir,North,A,Retail Store,True,2097,8,2018-02-06,32.7781,74.8327,1847880,True
DLR-100212,Jammu C156 Distributors,CITY-1114,Jammu,JK,Jammu & Kashmir,North,C,Retail Store,True,347,2,2024-02-21,32.7229,74.8241,556180,True
DLR-100213,Jammu B670 Distributors,CITY-1114,Jammu,JK,Jammu & Kashmir,North,B,Retail Store,True,1236,10,2016-02-02,32.7091,74.8887,1669944,True
DLR-100214,Jammu C313 Distributors,CITY-1114,Jammu,JK,Jammu & Kashmir,North,C,Retail Store,True,597,7,2018-07-25,32.6965,74.843,490456,True
DLR-100215,Ladakh A890 Distributors,FALLBACK-LA,Ladakh,LA,Ladakh,North,A,Retail Store,False,3491,19,2007-01-24,34.1391,77.6098,6236754,True
DLR-100216,Ladakh C263 Distributors,FALLBACK-LA,Ladakh,LA,Ladakh,North,C,Multi-Brand Outlet,False,456,8,2017-08-03,34.1523,77.5587,516068,True
DLR-100217,Ladakh C874 Distributors,FALLBACK-LA,Ladakh,LA,Ladakh,North,C,Multi-Brand Outlet,False,548,8,2017-09-30,34.1158,77.5996,841819,True
DLR-100218,Ladakh C991 Distributors,FALLBACK-LA,Ladakh,LA,Ladakh,North,C,Multi-Brand Outlet,False,512,8,2017-09-20,34.1202,77.5484,913639,True
DLR-100219,Ladakh C115 Distributors,FALLBACK-LA,Ladakh,LA,Ladakh,North,C,Retail Store,False,515,6,2019-07-27,34.1882,77.6104,1022841,True
DLR-100220,Ladakh A346 Distributors,FALLBACK-LA,Ladakh,LA,Ladakh,North,A,Retail Store,False,2169,20,2005-11-20,34.1166,77.6182,2073112,True
DLR-100221,Ladakh A576 Distributors,FALLBACK-LA,Ladakh,LA,Ladakh,North,A,Retail Store,False,3743,27,1998-11-30,34.1079,77.6031,4326113,True
DLR-100222,Ladakh A230 Distributors,FALLBACK-LA,Ladakh,LA,Ladakh,North,A,Retail Store,False,2918,9,2016-04-29,34.1459,77.5658,5415184,True
DLR-100223,Chandigarh City C914 Distributors,CITY-1118,Chandigarh City,CH,Chandigarh,North,C,Retail Store,True,150,8,2017-08-24,30.7079,76.7943,174955,True
DLR-100224,Chandigarh City A863 Distributors,CITY-1118,Chandigarh City,CH,Chandigarh,North,A,Multi-Brand Outlet,True,2448,21,2004-12-10,30.7704,76.7533,3911859,True
DLR-100225,Chandigarh City C600 Distributors,CITY-1118,Chandigarh City,CH,Chandigarh,North,C,Retail Store,True,400,7,2019-01-27,30.719,76.768,582391,True
DLR-100226,Chandigarh City C761 Distributors,CITY-1118,Chandigarh City,CH,Chandigarh,North,C,Online Marketplace,True,483,4,2021-07-20,30.7221,76.7327,883894,True
DLR-100227,Chandigarh City C172 Distributors,CITY-1118,Chandigarh City,CH,Chandigarh,North,C,Retail Store,True,575,3,2022-10-08,30.7639,76.8282,670278,True
DLR-100228,Chandigarh City B772 Distributors,CITY-1118,Chandigarh City,CH,Chandigarh,North,B,Retail Store,True,997,11,2014-06-16,30.6868,76.7563,1358433,True
DLR-100229,Chandigarh City C875 Distributors,CITY-1118,Chandigarh City,CH,Chandigarh,North,C,Multi-Brand Outlet,True,376,9,2016-05-29,30.7543,76.7348,696620,True
DLR-100230,Chandigarh City B134 Distributors,CITY-1118,Chandigarh City,CH,Chandigarh,North,B,Retail Store,True,1231,10,2016-04-12,30.704,76.8095,1380359,True
DLR-100231,Chandigarh City C300 Distributors,CITY-1118,Chandigarh City,CH,Chandigarh,North,C,Retail Store,True,298,5,2020-06-27,30.7631,76.7899,563682,True
DLR-100232,Chandigarh City C687 Distributors,CITY-1118,Chandigarh City,CH,Chandigarh,North,C,Retail Store,True,365,1,2025-04-18,30.7317,76.773,495421,True
DLR-100233,Chandigarh City B278 Distributors,CITY-1118,Chandigarh City,CH,Chandigarh,North,B,Multi-Brand Outlet,True,1419,16,2009-09-10,30.7748,76.7745,1539501,True
DLR-100234,Chandigarh City A460 Distributors,CITY-1118,Chandigarh City,CH,Chandigarh,North,A,Retail Store,True,2929,19,2007-02-23,30.7452,76.8251,4122623,True
DLR-100235,Chandigarh City A548 Distributors,CITY-1118,Chandigarh City,CH,Chandigarh,North,A,Retail Store,True,3436,19,2006-08-12,30.6846,76.744,4606158,True
DLR-100236,Chandigarh City C148 Distributors,CITY-1118,Chandigarh City,CH,Chandigarh,North,C,Retail Store,True,291,3,2022-09-02,30.7274,76.7891,235476,True
DLR-100237,Chandigarh City A717 Distributors,CITY-1118,Chandigarh City,CH,Chandigarh,North,A,Retail Store,True,2391,8,2018-01-28,30.7263,76.7739,2754878,True
DLR-100238,Chandigarh City B282 Distributors,CITY-1118,Chandigarh City,CH,Chandigarh,North,B,Multi-Brand Outlet,True,1148,4,2022-03-17,30.7618,76.7832,2122728,True
DLR-100239,Chandigarh City C208 Distributors,CITY-1118,Chandigarh City,CH,Chandigarh,North,C,Multi-Brand Outlet,True,296,1,2024-11-09,30.7222,76.7711,452727,True
DLR-100240,Chandigarh City C530 Distributors,CITY-1118,Chandigarh City,CH,Chandigarh,North,C,Retail Store,True,252,5,2021-04-19,30.7663,76.7302,219600,True
DLR-100241,Chandigarh City C511 Distributors,CITY-1118,Chandigarh City,CH,Chandigarh,North,C,Retail Store,True,599,4,2021-11-17,30.7256,76.7669,874240,True
DLR-100242,Chandigarh City B942 Distributors,CITY-1118,Chandigarh City,CH,Chandigarh,North,B,Retail Store,True,1354,12,2013-08-14,30.7469,76.7979,2055955,True
DLR-100243,Chandigarh City A486 Distributors,CITY-1118,Chandigarh City,CH,Chandigarh,North,A,Retail Store,True,3063,10,2016-02-04,30.7438,76.8041,4413050,True
DLR-100244,Chandigarh City A312 Distributors,CITY-1118,Chandigarh City,CH,Chandigarh,North,A,Retail Store,True,1767,10,2015-09-06,30.7286,76.7877,3126931,True
DLR-100245,Nagpur C402 Distributors,CITY-1002,Nagpur,MH,Maharashtra,West,C,Online Marketplace,True,353,2,2023-11-09,21.1279,79.0611,701995,True
DLR-100246,Aurangabad C648 Distributors,CITY-1005,Aurangabad,MH,Maharashtra,West,C,Retail Store,True,476,7,2019-02-20,19.9038,75.3734,384036,True
DLR-100247,Mumbai C901 Distributors,CITY-1000,Mumbai,MH,Maharashtra,West,C,Retail Store,True,350,1,2024-11-13,19.09,72.8404,312612,True
DLR-100248,Nagpur B389 Distributors,CITY-1002,Nagpur,MH,Maharashtra,West,B,Retail Store,True,957,14,2011-05-10,21.1549,79.1032,772592,True
DLR-100249,Solapur C287 Distributors,CITY-1006,Solapur,MH,Maharashtra,West,C,Retail Store,False,215,8,2017-12-04,17.6601,75.9395,209460,True
DLR-100250,Nagpur C666 Distributors,CITY-1002,Nagpur,MH,Maharashtra,West,C,Retail Store,True,564,2,2023-07-06,21.1401,79.0693,1064455,True
DLR-100251,Mumbai B886 Distributors,CITY-1000,Mumbai,MH,Maharashtra,West,B,Retail Store,True,920,4,2021-09-06,19.0419,72.8334,1451190,True
DLR-100252,Nashik C511 Distributors,CITY-1003,Nashik,MH,Maharashtra,West,C,Retail Store,True,172,4,2022-03-04,19.9572,73.8083,186032,True
DLR-100253,Solapur B389 Distributors,CITY-1006,Solapur,MH,Maharashtra,West,B,Retail Store,False,629,7,2018-10-05,17.7017,75.9321,604213,True
DLR-100254,Thane A885 Distributors,CITY-1004,Thane,MH,Maharashtra,West,A,Multi-Brand Outlet,True,3239,24,2002-02-12,19.1803,72.9489,3664615,True
DLR-100255,Pune A732 Distributors,CITY-1001,Pune,MH,Maharashtra,West,A,Online Marketplace,True,2317,15,2010-06-09,18.564,73.8183,2855194,True
DLR-100256,Nagpur C297 Distributors,CITY-1002,Nagpur,MH,Maharashtra,West,C,Retail Store,True,577,4,2022-01-17,21.1907,79.1343,722855,True
DLR-100257,Nagpur A122 Distributors,CITY-1002,Nagpur,MH,Maharashtra,West,A,Retail Store,True,1970,8,2017-06-16,21.1633,79.1104,2177002,True
DLR-100258,Thane A751 Distributors,CITY-1004,Thane,MH,Maharashtra,West,A,Multi-Brand Outlet,True,2022,24,2001-07-25,19.1998,72.9405,4042704,True
DLR-100259,Aurangabad B326 Distributors,CITY-1005,Aurangabad,MH,Maharashtra,West,B,Retail Store,True,1470,15,2011-03-20,19.8776,75.3011,1828350,True
DLR-100260,Mumbai C558 Distributors,CITY-1000,Mumbai,MH,Maharashtra,West,C,Retail Store,True,359,5,2021-01-17,19.105,72.8512,601897,True
DLR-100261,Kolhapur C425 Distributors,CITY-1007,Kolhapur,MH,Maharashtra,West,C,Retail Store,False,492,2,2023-09-23,16.7531,74.2026,774309,True
DLR-100262,Mumbai C148 Distributors,CITY-1000,Mumbai,MH,Maharashtra,West,C,Retail Store,True,587,1,2024-05-05,19.0285,72.8343,548149,True
DLR-100263,Pune B948 Distributors,CITY-1001,Pune,MH,Maharashtra,West,B,Multi-Brand Outlet,True,652,13,2013-03-14,18.4942,73.9011,618905,True
DLR-100264,Mumbai B508 Distributors,CITY-1000,Mumbai,MH,Maharashtra,West,B,Retail Store,True,710,9,2017-04-11,19.1106,72.8567,1388901,True
DLR-100265,Nagpur C894 Distributors,CITY-1002,Nagpur,MH,Maharashtra,West,C,Retail Store,True,489,7,2018-11-23,21.1267,79.062,728818,True
DLR-100266,Nashik B154 Distributors,CITY-1003,Nashik,MH,Maharashtra,West,B,Retail Store,True,1344,5,2020-12-14,19.9936,73.7732,1910566,True
DLR-100267,Nashik B875 Distributors,CITY-1003,Nashik,MH,Maharashtra,West,B,Retail Store,True,1127,14,2011-12-16,20.0379,73.8076,1960797,True
DLR-100268,Mumbai B325 Distributors,CITY-1000,Mumbai,MH,Maharashtra,West,B,Online Marketplace,True,813,14,2011-12-19,19.1099,72.901,1122665,True
DLR-100269,Thane B533 Distributors,CITY-1004,Thane,MH,Maharashtra,West,B,Retail Store,True,817,7,2019-01-28,19.269,72.9539,1285557,True
DLR-100270,Mumbai C438 Distributors,CITY-1000,Mumbai,MH,Maharashtra,West,C,Retail Store,True,166,7,2018-05-01,19.1096,72.9147,162074,True
DLR-100271,Aurangabad C668 Distributors,CITY-1005,Aurangabad,MH,Maharashtra,West,C,Retail Store,True,500,1,2025-03-08,19.9247,75.3237,934084,True
DLR-100272,Amravati A772 Distributors,CITY-1008,Amravati,MH,Maharashtra,West,A,Retail Store,False,3276,25,2001-04-27,20.9297,77.733,6386630,True
DLR-100273,Pune B545 Distributors,CITY-1001,Pune,MH,Maharashtra,West,B,Online Marketplace,True,1172,13,2012-07-26,18.5662,73.8721,1584072,True
DLR-100274,Nashik B260 Distributors,CITY-1003,Nashik,MH,Maharashtra,West,B,Retail Store,True,1333,6,2020-04-21,19.9946,73.7609,1285543,True
DLR-100275,Nagpur C931 Distributors,CITY-1002,Nagpur,MH,Maharashtra,West,C,Institutional/B2B,True,500,6,2019-11-10,21.1197,79.1351,971812,True
DLR-100276,Mumbai B253 Distributors,CITY-1000,Mumbai,MH,Maharashtra,West,B,Retail Store,True,956,12,2013-07-29,19.0794,72.8373,781078,True
DLR-100277,Nagpur C346 Distributors,CITY-1002,Nagpur,MH,Maharashtra,West,C,Institutional/B2B,True,274,2,2023-07-28,21.196,79.0921,348350,True
DLR-100278,Aurangabad C192 Distributors,CITY-1005,Aurangabad,MH,Maharashtra,West,C,Retail Store,True,243,1,2025-03-18,19.9081,75.386,339877,False
DLR-100279,Thane A421 Distributors,CITY-1004,Thane,MH,Maharashtra,West,A,Retail Store,True,3136,17,2008-08-18,19.2334,72.9522,4445657,True
DLR-100280,Mumbai B364 Distributors,CITY-1000,Mumbai,MH,Maharashtra,West,B,Retail Store,True,754,12,2013-05-15,19.0681,72.8962,742364,True
DLR-100281,Aurangabad C705 Distributors,CITY-1005,Aurangabad,MH,Maharashtra,West,C,Retail Store,True,278,9,2017-01-25,19.8782,75.3535,528787,True
DLR-100282,Nashik C181 Distributors,CITY-1003,Nashik,MH,Maharashtra,West,C,Retail Store,True,355,1,2024-07-26,20.0492,73.7786,563724,True
DLR-100283,Aurangabad A989 Distributors,CITY-1005,Aurangabad,MH,Maharashtra,West,A,Retail Store,True,3400,27,1999-01-07,19.8328,75.374,6621785,True
DLR-100284,Thane C687 Distributors,CITY-1004,Thane,MH,Maharashtra,West,C,Retail Store,True,574,4,2021-10-12,19.2419,72.9863,981845,True
DLR-100285,Nashik B890 Distributors,CITY-1003,Nashik,MH,Maharashtra,West,B,Retail Store,True,902,10,2015-06-06,20.0346,73.7801,1237185,True
DLR-100286,Mumbai B593 Distributors,CITY-1000,Mumbai,MH,Maharashtra,West,B,Retail Store,True,820,11,2015-03-19,19.0496,72.8894,726019,True
DLR-100287,Mumbai C263 Distributors,CITY-1000,Mumbai,MH,Maharashtra,West,C,Retail Store,True,570,1,2024-10-13,19.0295,72.9127,930434,True
DLR-100288,Nanded C353 Distributors,CITY-1009,Nanded,MH,Maharashtra,West,C,Retail Store,False,472,2,2023-10-28,19.1382,77.2925,687251,True
DLR-100289,Pune C184 Distributors,CITY-1001,Pune,MH,Maharashtra,West,C,Retail Store,True,337,6,2019-06-06,18.4755,73.9073,392514,True
DLR-100290,Nanded A442 Distributors,CITY-1009,Nanded,MH,Maharashtra,West,A,Retail Store,False,3338,11,2014-06-01,19.1324,77.3163,5112337,True
DLR-100291,Nashik C839 Distributors,CITY-1003,Nashik,MH,Maharashtra,West,C,Institutional/B2B,True,261,3,2022-10-03,19.9625,73.7737,517257,True
DLR-100292,Mumbai B131 Distributors,CITY-1000,Mumbai,MH,Maharashtra,West,B,Retail Store,True,1260,11,2014-08-31,19.0581,72.8714,1260989,True
DLR-100293,Mumbai C968 Distributors,CITY-1000,Mumbai,MH,Maharashtra,West,C,Retail Store,True,288,6,2019-07-29,19.0802,72.8597,265829,True
DLR-100294,Pune C297 Distributors,CITY-1001,Pune,MH,Maharashtra,West,C,Retail Store,True,441,1,2025-01-28,18.4859,73.828,840190,True
DLR-100295,Amravati C681 Distributors,CITY-1008,Amravati,MH,Maharashtra,West,C,Retail Store,False,275,9,2017-02-06,20.8831,77.7152,330751,True
DLR-100296,Nagpur C948 Distributors,CITY-1002,Nagpur,MH,Maharashtra,West,C,Retail Store,True,212,1,2025-02-09,21.1671,79.0835,266403,True
DLR-100297,Nagpur C900 Distributors,CITY-1002,Nagpur,MH,Maharashtra,West,C,Multi-Brand Outlet,True,277,4,2021-05-23,21.1782,79.0524,544113,True
DLR-100298,Pune B292 Distributors,CITY-1001,Pune,MH,Maharashtra,West,B,Retail Store,True,914,16,2009-05-26,18.5406,73.8634,1069929,True
DLR-100299,Mumbai A759 Distributors,CITY-1000,Mumbai,MH,Maharashtra,West,A,Multi-Brand Outlet,True,3355,10,2015-12-03,19.0597,72.8432,5410215,True
DLR-100300,Nashik B550 Distributors,CITY-1003,Nashik,MH,Maharashtra,West,B,Retail Store,True,621,6,2019-06-19,20.0297,73.765,1130726,True
DLR-100301,Mumbai C239 Distributors,CITY-1000,Mumbai,MH,Maharashtra,West,C,Retail Store,True,477,1,2025-01-03,19.022,72.8691,737227,True
DLR-100302,Aurangabad C588 Distributors,CITY-1005,Aurangabad,MH,Maharashtra,West,C,Retail Store,True,483,5,2020-12-30,19.8547,75.3256,783683,True
DLR-100303,Pune A314 Distributors,CITY-1001,Pune,MH,Maharashtra,West,A,Retail Store,True,1951,8,2017-12-08,18.5485,73.8833,2540203,True
DLR-100304,Pune A768 Distributors,CITY-1001,Pune,MH,Maharashtra,West,A,Retail Store,True,3315,25,2000-06-17,18.5132,73.908,6538920,True
DLR-100305,Nashik C303 Distributors,CITY-1003,Nashik,MH,Maharashtra,West,C,Retail Store,True,561,9,2017-02-05,20.0205,73.7823,498645,True
DLR-100306,Nagpur C538 Distributors,CITY-1002,Nagpur,MH,Maharashtra,West,C,Retail Store,True,440,2,2023-12-24,21.155,79.109,392645,True
DLR-100307,Nanded C513 Distributors,CITY-1009,Nanded,MH,Maharashtra,West,C,Retail Store,False,190,6,2019-12-01,19.1699,77.3124,298292,True
DLR-100308,Nashik B199 Distributors,CITY-1003,Nashik,MH,Maharashtra,West,B,Retail Store,True,882,13,2013-02-15,20.0207,73.801,969696,False
DLR-100309,Mumbai A990 Distributors,CITY-1000,Mumbai,MH,Maharashtra,West,A,Multi-Brand Outlet,True,2677,17,2008-06-25,19.1145,72.9037,4622539,True
DLR-100310,Thane B996 Distributors,CITY-1004,Thane,MH,Maharashtra,West,B,Retail Store,True,883,4,2021-06-30,19.2283,72.9553,940024,True
DLR-100311,Mumbai C789 Distributors,CITY-1000,Mumbai,MH,Maharashtra,West,C,Retail Store,True,565,6,2019-11-03,19.0865,72.8798,514800,True
DLR-100312,Mumbai C959 Distributors,CITY-1000,Mumbai,MH,Maharashtra,West,C,Institutional/B2B,True,561,4,2022-01-24,19.0713,72.8738,861667,True
DLR-100313,Nanded B535 Distributors,CITY-1009,Nanded,MH,Maharashtra,West,B,Retail Store,False,811,16,2009-11-13,19.1754,77.3318,662177,True
