pricing_id,snapshot_date,product_id,competitor,hawkins_price,competitor_price,price_gap_pct
CP-800323,2023-12-01,HW-PC-10003,Pigeon,1230.0,950.0,-22.76
CP-800324,2023-12-01,HW-PC-10003,Stove Kraft,1230.0,1110.0,-9.76
CP-800325,2024-01-01,HW-PC-10003,TTK Prestige,1230.0,1320.0,7.32
CP-800326,2024-01-01,HW-PC-10003,Butterfly,1230.0,1180.0,-4.07
CP-800327,2024-01-01,HW-PC-10003,Pigeon,1230.0,940.0,-23.58
CP-800328,2024-01-01,HW-PC-10003,Stove Kraft,1230.0,1200.0,-2.44
CP-800329,2024-02-01,HW-PC-10003,TTK Prestige,1230.0,1400.0,13.82
CP-800330,2024-02-01,HW-PC-10003,Butterfly,1230.0,1170.0,-4.88
CP-800331,2024-02-01,HW-PC-10003,Pigeon,1230.0,1040.0,-15.45
CP-800332,2024-02-01,HW-PC-10003,Stove Kraft,1230.0,1180.0,-4.07
CP-800333,2024-03-01,HW-PC-10003,TTK Prestige,1230.0,1220.0,-0.81
CP-800334,2024-03-01,HW-PC-10003,Butterfly,1230.0,1280.0,4.07
CP-800335,2024-03-01,HW-PC-10003,Pigeon,1230.0,1030.0,-16.26
CP-800336,2024-03-01,HW-PC-10003,Stove Kraft,1230.0,1120.0,-8.94
CP-800337,2024-04-01,HW-PC-10003,TTK Prestige,1230.0,1330.0,8.13
CP-800338,2024-04-01,HW-PC-10003,Butterfly,1230.0,1000.0,-18.7
CP-800339,2024-04-01,HW-PC-10003,Pigeon,1230.0,1000.0,-18.7
CP-800340,2024-04-01,HW-PC-10003,Stove Kraft,1230.0,1270.0,3.25
CP-800341,2024-05-01,HW-PC-10003,TTK Prestige,1230.0,1270.0,3.25
CP-800342,2024-05-01,HW-PC-10003,Butterfly,1230.0,1080.0,-12.2
CP-800343,2024-05-01,HW-PC-10003,Pigeon,1230.0,1000.0,-18.7
CP-800344,2024-05-01,HW-PC-10003,Stove Kraft,1230.0,1200.0,-2.44
CP-800345,2024-06-01,HW-PC-10003,TTK Prestige,1230.0,1270.0,3.25
CP-800346,2024-06-01,HW-PC-10003,Butterfly,1230.0,1180.0,-4.07
CP-800347,2024-06-01,HW-PC-10003,Pigeon,1230.0,920.0,-25.2
CP-800348,2024-06-01,HW-PC-10003,Stove Kraft,1230.0,1260.0,2.44
CP-800349,2024-07-01,HW-PC-10003,TTK Prestige,1230.0,1340.0,8.94
CP-800350,2024-07-01,HW-PC-10003,Butterfly,1230.0,1120.0,-8.94
CP-800351,2024-07-01,HW-PC-10003,Pigeon,1230.0,1010.0,-17.89
CP-800352,2024-07-01,HW-PC-10003,Stove Kraft,1230.0,1210.0,-1.63
CP-800353,2024-08-01,HW-PC-10003,TTK Prestige,1230.0,1340.0,8.94
CP-800354,2024-08-01,HW-PC-10003,Butterfly,1230.0,1130.0,-8.13
CP-800355,2024-08-01,HW-PC-10003,Pigeon,1230.0,1050.0,-14.63
CP-800356,2024-08-01,HW-PC-10003,Stove Kraft,1230.0,1170.0,-4.88
CP-800357,2024-09-01,HW-PC-10003,TTK Prestige,1230.0,1270.0,3.25
CP-800358,2024-09-01,HW-PC-10003,Butterfly,1230.0,1120.0,-8.94
CP-800359,2024-09-01,HW-PC-10003,Pigeon,1230.0,1030.0,-16.26
CP-800360,2024-09-01,HW-PC-10003,Stove Kraft,1230.0,1210.0,-1.63
CP-800361,2024-10-01,HW-PC-10003,TTK Prestige,1230.0,1410.0,14.63
CP-800362,2024-10-01,HW-PC-10003,Butterfly,1230.0,1150.0,-6.5
CP-800363,2024-10-01,HW-PC-10003,Pigeon,1230.0,960.0,-21.95
CP-800364,2024-10-01,HW-PC-10003,Stove Kraft,1230.0,1130.0,-8.13
CP-800365,2024-11-01,HW-PC-10003,TTK Prestige,1230.0,1400.0,13.82
CP-800366,2024-11-01,HW-PC-10003,Butterfly,1230.0,1230.0,0.0
CP-800367,2024-11-01,HW-PC-10003,Pigeon,1230.0,1160.0,-5.69
CP-800368,2024-11-01,HW-PC-10003,Stove Kraft,1230.0,1340.0,8.94
CP-800369,2024-12-01,HW-PC-10003,TTK Prestige,1230.0,1420.0,15.45
CP-800370,2024-12-01,HW-PC-10003,Butterfly,1230.0,1100.0,-10.57
CP-800371,2024-12-01,HW-PC-10003,Pigeon,1230.0,1030.0,-16.26
CP-800372,2024-12-01,HW-PC-10003,Stove Kraft,1230.0,1230.0,0.0
CP-800373,2025-01-01,HW-PC-10003,TTK Prestige,1230.0,1320.0,7.32
CP-800374,2025-01-01,HW-PC-10003,Butterfly,1230.0,1090.0,-11.38
CP-800375,2025-01-01,HW-PC-10003,Pigeon,1230.0,970.0,-21.14
CP-800376,2025-01-01,HW-PC-10003,Stove Kraft,1230.0,1160.0,-5.69
CP-800377,2025-02-01,HW-PC-10003,TTK Prestige,1230.0,1400.0,13.82
CP-800378,2025-02-01,HW-PC-10003,Butterfly,1230.0,990.0,-19.51
CP-800379,2025-02-01,HW-PC-10003,Pigeon,1230.0,960.0,-21.95
CP-800380,2025-02-01,HW-PC-10003,Stove Kraft,1230.0,1170.0,-4.88
CP-800381,2025-03-01,HW-PC-10003,TTK Prestige,1230.0,1420.0,15.45
CP-800382,2025-03-01,HW-PC-10003,Butterfly,1230.0,1180.0,-4.07
CP-800383,2025-03-01,HW-PC-10003,Pigeon,1230.0,1060.0,-13.82
CP-800384,2025-03-01,HW-PC-10003,Stove Kraft,1230.0,1200.0,-2.44
CP-800385,2025-04-01,HW-PC-10003,TTK Prestige,1230.0,1440.0,17.07
CP-800386,2025-04-01,HW-PC-10003,Butterfly,1230.0,1150.0,-6.5
CP-800387,2025-04-01,HW-PC-10003,Pigeon,1230.0,990.0,-19.51
CP-800388,2025-04-01,HW-PC-10003,Stove Kraft,1230.0,1250.0,1.63
CP-800389,2025-05-01,HW-PC-10003,TTK Prestige,1230.0,1360.0,10.57
CP-800390,2025-05-01,HW-PC-10003,Butterfly,1230.0,1130.0,-8.13
CP-800391,2025-05-01,HW-PC-10003,Pigeon,1230.0,990.0,-19.51
CP-800392,2025-05-01,HW-PC-10003,Stove Kraft,1230.0,1180.0,-4.07
CP-800393,2025-06-01,HW-PC-10003,TTK Prestige,1230.0,1340.0,8.94
CP-800394,2025-06-01,HW-PC-10003,Butterfly,1230.0,1140.0,-7.32
CP-800395,2025-06-01,HW-PC-10003,Pigeon,1230.0,1010.0,-17.89
CP-800396,2025-06-01,HW-PC-10003,Stove Kraft,1230.0,1110.0,-9.76
CP-800397,2025-07-01,HW-PC-10003,TTK Prestige,1230.0,1400.0,13.82
CP-800398,2025-07-01,HW-PC-10003,Butterfly,1230.0,1250.0,1.63
CP-800399,2025-07-01,HW-PC-10003,Pigeon,1230.0,990.0,-19.51
CP-800400,2025-07-01,HW-PC-10003,Stove Kraft,1230.0,1150.0,-6.5
CP-800401,2025-08-01,HW-PC-10003,TTK Prestige,1230.0,1430.0,16.26
CP-800402,2025-08-01,HW-PC-10003,Butterfly,1230.0,1200.0,-2.44
CP-800403,2025-08-01,HW-PC-10003,Pigeon,1230.0,970.0,-21.14
CP-800404,2025-08-01,HW-PC-10003,Stove Kraft,1230.0,1150.0,-6.5
CP-800405,2025-09-01,HW-PC-10003,TTK Prestige,1230.0,1470.0,19.51
CP-800406,2025-09-01,HW-PC-10003,Butterfly,1230.0,1190.0,-3.25
CP-800407,2025-09-01,HW-PC-10003,Pigeon,1230.0,1020.0,-17.07
CP-800408,2025-09-01,HW-PC-10003,Stove Kraft,1230.0,1300.0,5.69
CP-800409,2025-10-01,HW-PC-10003,TTK Prestige,1230.0,1450.0,17.89
CP-800410,2025-10-01,HW-PC-10003,Butterfly,1230.0,1160.0,-5.69
CP-800411,2025-10-01,HW-PC-10003,Pigeon,1230.0,1090.0,-11.38
CP-800412,2025-10-01,HW-PC-10003,Stove Kraft,1230.0,1310.0,6.5
CP-800413,2025-11-01,HW-PC-10003,TTK Prestige,1230.0,1340.0,8.94
CP-800414,2025-11-01,HW-PC-10003,Butterfly,1230.0,1340.0,8.94
CP-800415,2025-11-01,HW-PC-10003,Pigeon,1230.0,1080.0,-12.2
CP-800416,2025-11-01,HW-PC-10003,Stove Kraft,1230.0,1360.0,10.57
CP-800417,2025-12-01,HW-PC-10003,TTK Prestige,1230.0,1320.0,7.32
CP-800418,2025-12-01,HW-PC-10003,Butterfly,1230.0,1210.0,-1.63
CP-800419,2025-12-01,HW-PC-10003,Pigeon,1230.0,1050.0,-14.63
CP-800420,2025-12-01,HW-PC-10003,Stove Kraft,1230.0,1200.0,-2.44
CP-800421,2026-01-01,HW-PC-10003,TTK Prestige,1230.0,1480.0,20.33
CP-800422,2026-01-01,HW-PC-10003,Butterfly,1230.0,1110.0,-9.76
CP-800423,2026-01-01,HW-PC-10003,Pigeon,1230.0,1070.0,-13.01
CP-800424,2026-01-01,HW-PC-10003,Stove Kraft,1230.0,1300.0,5.69
CP-800425,2026-02-01,HW-PC-10003,TTK Prestige,1230.0,1390.0,13.01
CP-800426,2026-02-01,HW-PC-10003,Butterfly,1230.0,1260.0,2.44
CP-800427,2026-02-01,HW-PC-10003,Pigeon,1230.0,1100.0,-10.57
CP-800428,2026-02-01,HW-PC-10003,Stove Kraft,1230.0,1140.0,-7.32
CP-800429,2026-03-01,HW-PC-10003,TTK Prestige,1230.0,1420.0,15.45
CP-800430,2026-03-01,HW-PC-10003,Butterfly,1230.0,1170.0,-4.88
CP-800431,2026-03-01,HW-PC-10003,Pigeon,1230.0,1060.0,-13.82
CP-800432,2026-03-01,HW-PC-10003,Stove Kraft,1230.0,1100.0,-10.57
CP-800433,2023-04-01,HW-PC-10004,TTK Prestige,1310.0,1380.0,5.34
CP-800434,2023-04-01,HW-PC-10004,Butterfly,1310.0,1130.0,-13.74
CP-800435,2023-04-01,HW-PC-10004,Pigeon,1310.0,1030.0,-21.37
CP-800436,2023-04-01,HW-PC-10004,Stove Kraft,1310.0,1270.0,-3.05
CP-800437,2023-05-01,HW-PC-10004,TTK Prestige,1310.0,1390.0,6.11
CP-800438,2023-05-01,HW-PC-10004,Butterfly,1310.0,1260.0,-3.82
CP-800439,2023-05-01,HW-PC-10004,Pigeon,1310.0,1070.0,-18.32
CP-800440,2023-05-01,HW-PC-10004,Stove Kraft,1310.0,1170.0,-10.69
CP-800441,2023-06-01,HW-PC-10004,TTK Prestige,1310.0,1390.0,6.11
CP-800442,2023-06-01,HW-PC-10004,Butterfly,1310.0,1310.0,0.0
CP-800443,2023-06-01,HW-PC-10004,Pigeon,1310.0,1010.0,-22.9
CP-800444,2023-06-01,HW-PC-10004,Stove Kraft,1310.0,1240.0,-5.34
CP-800445,2023-07-01,HW-PC-10004,TTK Prestige,1310.0,1350.0,3.05
CP-800446,2023-07-01,HW-PC-10004,Butterfly,1310.0,1180.0,-9.92
CP-800447,2023-07-01,HW-PC-10004,Pigeon,1310.0,1080.0,-17.56
CP-800448,2023-07-01,HW-PC-10004,Stove Kraft,1310.0,1260.0,-3.82
CP-800449,2023-08-01,HW-PC-10004,TTK Prestige,1310.0,1400.0,6.87
CP-800450,2023-08-01,HW-PC-10004,Butterfly,1310.0,1080.0,-17.56
CP-800451,2023-08-01,HW-PC-10004,Pigeon,1310.0,1090.0,-16.79
CP-800452,2023-08-01,HW-PC-10004,Stove Kraft,1310.0,1190.0,-9.16
CP-800453,2023-09-01,HW-PC-10004,TTK Prestige,1310.0,1490.0,13.74
CP-800454,2023-09-01,HW-PC-10004,Butterfly,1310.0,1070.0,-18.32
CP-800455,2023-09-01,HW-PC-10004,Pigeon,1310.0,1020.0,-22.14
CP-800456,2023-09-01,HW-PC-10004,Stove Kraft,1310.0,1430.0,9.16
CP-800457,2023-10-01,HW-PC-10004,TTK Prestige,1310.0,1340.0,2.29
CP-800458,2023-10-01,HW-PC-10004,Butterfly,1310.0,1110.0,-15.27
CP-800459,2023-10-01,HW-PC-10004,Pigeon,1310.0,1010.0,-22.9
CP-800460,2023-10-01,HW-PC-10004,Stove Kraft,1310.0,1330.0,1.53
CP-800461,2023-11-01,HW-PC-10004,TTK Prestige,1310.0,1430.0,9.16
CP-800462,2023-11-01,HW-PC-10004,Butterfly,1310.0,1290.0,-1.53
CP-800463,2023-11-01,HW-PC-10004,Pigeon,1310.0,1120.0,-14.5
CP-800464,2023-11-01,HW-PC-10004,Stove Kraft,1310.0,1210.0,-7.63
CP-800465,2023-12-01,HW-PC-10004,TTK Prestige,1310.0,1320.0,0.76
CP-800466,2023-12-01,HW-PC-10004,Butterfly,1310.0,1130.0,-13.74
CP-800467,2023-12-01,HW-PC-10004,Pigeon,1310.0,1020.0,-22.14
CP-800468,2023-12-01,HW-PC-10004,Stove Kraft,1310.0,1210.0,-7.63
CP-800469,2024-01-01,HW-PC-10004,TTK Prestige,1310.0,1440.0,9.92
CP-800470,2024-01-01,HW-PC-10004,Butterfly,1310.0,1270.0,-3.05
CP-800471,2024-01-01,HW-PC-10004,Pigeon,1310.0,970.0,-25.95
CP-800472,2024-01-01,HW-PC-10004,Stove Kraft,1310.0,1260.0,-3.82
CP-800473,2024-02-01,HW-PC-10004,TTK Prestige,1310.0,1440.0,9.92
CP-800474,2024-02-01,HW-PC-10004,Butterfly,1310.0,1320.0,0.76
CP-800475,2024-02-01,HW-PC-10004,Pigeon,1310.0,1010.0,-22.9
CP-800476,2024-02-01,HW-PC-10004,Stove Kraft,1310.0,1170.0,-10.69
CP-800477,2024-03-01,HW-PC-10004,TTK Prestige,1310.0,1380.0,5.34
CP-800478,2024-03-01,HW-PC-10004,Butterfly,1310.0,1210.0,-7.63
CP-800479,2024-03-01,HW-PC-10004,Pigeon,1310.0,1080.0,-17.56
CP-800480,2024-03-01,HW-PC-10004,Stove Kraft,1310.0,1370.0,4.58
CP-800481,2024-04-01,HW-PC-10004,TTK Prestige,1310.0,1410.0,7.63
CP-800482,2024-04-01,HW-PC-10004,Butterfly,1310.0,1330.0,1.53
CP-800483,2024-04-01,HW-PC-10004,Pigeon,1310.0,1110.0,-15.27
CP-800484,2024-04-01,HW-PC-10004,Stove Kraft,1310.0,1440.0,9.92
CP-800485,2024-05-01,HW-PC-10004,TTK Prestige,1310.0,1420.0,8.4
CP-800486,2024-05-01,HW-PC-10004,Butterfly,1310.0,1150.0,-12.21
CP-800487,2024-05-01,HW-PC-10004,Pigeon,1310.0,1120.0,-14.5
CP-800488,2024-05-01,HW-PC-10004,Stove Kraft,1310.0,1300.0,-0.76
CP-800489,2024-06-01,HW-PC-10004,TTK Prestige,1310.0,1400.0,6.87
CP-800490,2024-06-01,HW-PC-10004,Butterfly,1310.0,1140.0,-12.98
CP-800491,2024-06-01,HW-PC-10004,Pigeon,1310.0,1020.0,-22.14
CP-800492,2024-06-01,HW-PC-10004,Stove Kraft,1310.0,1210.0,-7.63
CP-800493,2024-07-01,HW-PC-10004,TTK Prestige,1310.0,1400.0,6.87
CP-800494,2024-07-01,HW-PC-10004,Butterfly,1310.0,1350.0,3.05
CP-800495,2024-07-01,HW-PC-10004,Pigeon,1310.0,1130.0,-13.74
CP-800496,2024-07-01,HW-PC-10004,Stove Kraft,1310.0,1340.0,2.29
CP-800497,2024-08-01,HW-PC-10004,TTK Prestige,1310.0,1490.0,13.74
CP-800498,2024-08-01,HW-PC-10004,Butterfly,1310.0,1270.0,-3.05
CP-800499,2024-08-01,HW-PC-10004,Pigeon,1310.0,1140.0,-12.98
CP-800500,2024-08-01,HW-PC-10004,Stove Kraft,1310.0,1150.0,-12.21
CP-800501,2024-09-01,HW-PC-10004,TTK Prestige,1310.0,1410.0,7.63
CP-800502,2024-09-01,HW-PC-10004,Butterfly,1310.0,1170.0,-10.69
CP-800503,2024-09-01,HW-PC-10004,Pigeon,1310.0,1010.0,-22.9
CP-800504,2024-09-01,HW-PC-10004,Stove Kraft,1310.0,1300.0,-0.76
CP-800505,2024-10-01,HW-PC-10004,TTK Prestige,1310.0,1390.0,6.11
CP-800506,2024-10-01,HW-PC-10004,Butterfly,1310.0,1290.0,-1.53
CP-800507,2024-10-01,HW-PC-10004,Pigeon,1310.0,1160.0,-11.45
CP-800508,2024-10-01,HW-PC-10004,Stove Kraft,1310.0,1320.0,0.76
CP-800509,2024-11-01,HW-PC-10004,TTK Prestige,1310.0,1370.0,4.58
CP-800510,2024-11-01,HW-PC-10004,Butterfly,1310.0,1270.0,-3.05
CP-800511,2024-11-01,HW-PC-10004,Pigeon,1310.0,1060.0,-19.08
CP-800512,2024-11-01,HW-PC-10004,Stove Kraft,1310.0,1200.0,-8.4
CP-800513,2024-12-01,HW-PC-10004,TTK Prestige,1310.0,1450.0,10.69
CP-800514,2024-12-01,HW-PC-10004,Butterfly,1310.0,1300.0,-0.76
CP-800515,2024-12-01,HW-PC-10004,Pigeon,1310.0,1140.0,-12.98
CP-800516,2024-12-01,HW-PC-10004,Stove Kraft,1310.0,1220.0,-6.87
CP-800517,2025-01-01,HW-PC-10004,TTK Prestige,1310.0,1500.0,14.5
CP-800518,2025-01-01,HW-PC-10004,Butterfly,1310.0,1250.0,-4.58
CP-800519,2025-01-01,HW-PC-10004,Pigeon,1310.0,1160.0,-11.45
CP-800520,2025-01-01,HW-PC-10004,Stove Kraft,1310.0,1270.0,-3.05
CP-800521,2025-02-01,HW-PC-10004,TTK Prestige,1310.0,1440.0,9.92
CP-800522,2025-02-01,HW-PC-10004,Butterfly,1310.0,1220.0,-6.87
CP-800523,2025-02-01,HW-PC-10004,Pigeon,1310.0,1010.0,-22.9
CP-800524,2025-02-01,HW-PC-10004,Stove Kraft,1310.0,1330.0,1.53
CP-800525,2025-03-01,HW-PC-10004,TTK Prestige,1310.0,1530.0,16.79
CP-800526,2025-03-01,HW-PC-10004,Butterfly,1310.0,1260.0,-3.82
CP-800527,2025-03-01,HW-PC-10004,Pigeon,1310.0,1110.0,-15.27
CP-800528,2025-03-01,HW-PC-10004,Stove Kraft,1310.0,1340.0,2.29
CP-800529,2025-04-01,HW-PC-10004,TTK Prestige,1310.0,1560.0,19.08
CP-800530,2025-04-01,HW-PC-10004,Butterfly,1310.0,1220.0,-6.87
CP-800531,2025-04-01,HW-PC-10004,Pigeon,1310.0,1010.0,-22.9
CP-800532,2025-04-01,HW-PC-10004,Stove Kraft,1310.0,1170.0,-10.69
CP-800533,2025-05-01,HW-PC-10004,TTK Prestige,1310.0,1510.0,15.27
CP-800534,2025-05-01,HW-PC-10004,Butterfly,1310.0,1170.0,-10.69
CP-800535,2025-05-01,HW-PC-10004,Pigeon,1310.0,1100.0,-16.03
CP-800536,2025-05-01,HW-PC-10004,Stove Kraft,1310.0,1210.0,-7.63
CP-800537,2025-06-01,HW-PC-10004,TTK Prestige,1310.0,1520.0,16.03
CP-800538,2025-06-01,HW-PC-10004,Butterfly,1310.0,1260.0,-3.82
CP-800539,2025-06-01,HW-PC-10004,Pigeon,1310.0,1070.0,-18.32
CP-800540,2025-06-01,HW-PC-10004,Stove Kraft,1310.0,1390.0,6.11
CP-800541,2025-07-01,HW-PC-10004,TTK Prestige,1310.0,1600.0,22.14
CP-800542,2025-07-01,HW-PC-10004,Butterfly,1310.0,1340.0,2.29
CP-800543,2025-07-01,HW-PC-10004,Pigeon,1310.0,1070.0,-18.32
CP-800544,2025-07-01,HW-PC-10004,Stove Kraft,1310.0,1240.0,-5.34
CP-800545,2025-08-01,HW-PC-10004,TTK Prestige,1310.0,1500.0,14.5
CP-800546,2025-08-01,HW-PC-10004,Butterfly,1310.0,1200.0,-8.4
CP-800547,2025-08-01,HW-PC-10004,Pigeon,1310.0,1090.0,-16.79
CP-800548,2025-08-01,HW-PC-10004,Stove Kraft,1310.0,1230.0,-6.11
CP-800549,2025-09-01,HW-PC-10004,TTK Prestige,1310.0,1450.0,10.69
CP-800550,2025-09-01,HW-PC-10004,Butterfly,1310.0,1150.0,-12.21
CP-800551,2025-09-01,HW-PC-10004,Pigeon,1310.0,1140.0,-12.98
CP-800552,2025-09-01,HW-PC-10004,Stove Kraft,1310.0,1420.0,8.4
CP-800553,2025-10-01,HW-PC-10004,TTK Prestige,1310.0,1550.0,18.32
CP-800554,2025-10-01,HW-PC-10004,Butterfly,1310.0,1270.0,-3.05
CP-800555,2025-10-01,HW-PC-10004,Pigeon,1310.0,1130.0,-13.74
CP-800556,2025-10-01,HW-PC-10004,Stove Kraft,1310.0,1340.0,2.29
CP-800557,2025-11-01,HW-PC-10004,TTK Prestige,1310.0,1590.0,21.37
CP-800558,2025-11-01,HW-PC-10004,Butterfly,1310.0,1300.0,-0.76
CP-800559,2025-11-01,HW-PC-10004,Pigeon,1310.0,1120.0,-14.5
CP-800560,2025-11-01,HW-PC-10004,Stove Kraft,1310.0,1380.0,5.34
CP-800561,2025-12-01,HW-PC-10004,TTK Prestige,1310.0,1530.0,16.79
CP-800562,2025-12-01,HW-PC-10004,Butterfly,1310.0,1270.0,-3.05
CP-800563,2025-12-01,HW-PC-10004,Pigeon,1310.0,1050.0,-19.85
CP-800564,2025-12-01,HW-PC-10004,Stove Kraft,1310.0,1260.0,-3.82
CP-800565,2026-01-01,HW-PC-10004,TTK Prestige,1310.0,1480.0,12.98
CP-800566,2026-01-01,HW-PC-10004,Butterfly,1310.0,1320.0,0.76
CP-800567,2026-01-01,HW-PC-10004,Pigeon,1310.0,1150.0,-12.21
CP-800568,2026-01-01,HW-PC-10004,Stove Kraft,1310.0,1390.0,6.11
CP-800569,2026-02-01,HW-PC-10004,TTK Prestige,1310.0,1610.0,22.9
CP-800570,2026-02-01,HW-PC-10004,Butterfly,1310.0,1330.0,1.53
CP-800571,2026-02-01,HW-PC-10004,Pigeon,1310.0,1230.0,-6.11
CP-800572,2026-02-01,HW-PC-10004,Stove Kraft,1310.0,1340.0,2.29
CP-800573,2026-03-01,HW-PC-10004,TTK Prestige,1310.0,1420.0,8.4
CP-800574,2026-03-01,HW-PC-10004,Butterfly,1310.0,1370.0,4.58
CP-800575,2026-03-01,HW-PC-10004,Pigeon,1310.0,1220.0,-6.87
CP-800576,2026-03-01,HW-PC-10004,Stove Kraft,1310.0,1170.0,-10.69
CP-800577,2023-04-01,HW-PC-10005,TTK Prestige,1380.0,1410.0,2.17
CP-800578,2023-04-01,HW-PC-10005,Butterfly,1380.0,1220.0,-11.59
CP-800579,2023-04-01,HW-PC-10005,Pigeon,1380.0,1060.0,-23.19
CP-800580,2023-04-01,HW-PC-10005,Stove Kraft,1380.0,1370.0,-0.72
CP-800581,2023-05-01,HW-PC-10005,TTK Prestige,1380.0,1440.0,4.35
CP-800582,2023-05-01,HW-PC-10005,Butterfly,1380.0,1420.0,2.9
CP-800583,2023-05-01,HW-PC-10005,Pigeon,1380.0,1130.0,-18.12
CP-800584,2023-05-01,HW-PC-10005,Stove Kraft,1380.0,1250.0,-9.42
CP-800585,2023-06-01,HW-PC-10005,TTK Prestige,1380.0,1470.0,6.52
CP-800586,2023-06-01,HW-PC-10005,Butterfly,1380.0,1170.0,-15.22
CP-800587,2023-06-01,HW-PC-10005,Pigeon,1380.0,1030.0,-25.36
CP-800588,2023-06-01,HW-PC-10005,Stove Kraft,1380.0,1240.0,-10.14
CP-800589,2023-07-01,HW-PC-10005,TTK Prestige,1380.0,1390.0,0.72
CP-800590,2023-07-01,HW-PC-10005,Butterfly,1380.0,1270.0,-7.97
CP-800591,2023-07-01,HW-PC-10005,Pigeon,1380.0,1110.0,-19.57
CP-800592,2023-07-01,HW-PC-10005,Stove Kraft,1380.0,1260.0,-8.7
CP-800593,2023-08-01,HW-PC-10005,TTK Prestige,1380.0,1390.0,0.72
CP-800594,2023-08-01,HW-PC-10005,Butterfly,1380.0,1230.0,-10.87
CP-800595,2023-08-01,HW-PC-10005,Pigeon,1380.0,1070.0,-22.46
CP-800596,2023-08-01,HW-PC-10005,Stove Kraft,1380.0,1170.0,-15.22
CP-800597,2023-09-01,HW-PC-10005,TTK Prestige,1380.0,1580.0,14.49
CP-800598,2023-09-01,HW-PC-10005,Butterfly,1380.0,1260.0,-8.7
CP-800599,2023-09-01,HW-PC-10005,Pigeon,1380.0,1190.0,-13.77
CP-800600,2023-09-01,HW-PC-10005,Stove Kraft,1380.0,1250.0,-9.42
CP-800601,2023-10-01,HW-PC-10005,TTK Prestige,1380.0,1560.0,13.04
CP-800602,2023-10-01,HW-PC-10005,Butterfly,1380.0,1210.0,-12.32
CP-800603,2023-10-01,HW-PC-10005,Pigeon,1380.0,1130.0,-18.12
CP-800604,2023-10-01,HW-PC-10005,Stove Kraft,1380.0,1310.0,-5.07
CP-800605,2023-11-01,HW-PC-10005,TTK Prestige,1380.0,1520.0,10.14
CP-800606,2023-11-01,HW-PC-10005,Butterfly,1380.0,1240.0,-10.14
CP-800607,2023-11-01,HW-PC-10005,Pigeon,1380.0,1040.0,-24.64
CP-800608,2023-11-01,HW-PC-10005,Stove Kraft,1380.0,1320.0,-4.35
CP-800609,2023-12-01,HW-PC-10005,TTK Prestige,1380.0,1430.0,3.62
CP-800610,2023-12-01,HW-PC-10005,Butterfly,1380.0,1170.0,-15.22
CP-800611,2023-12-01,HW-PC-10005,Pigeon,1380.0,1030.0,-25.36
CP-800612,2023-12-01,HW-PC-10005,Stove Kraft,1380.0,1390.0,0.72
CP-800613,2024-01-01,HW-PC-10005,TTK Prestige,1380.0,1390.0,0.72
CP-800614,2024-01-01,HW-PC-10005,Butterfly,1380.0,1190.0,-13.77
CP-800615,2024-01-01,HW-PC-10005,Pigeon,1380.0,1140.0,-17.39
CP-800616,2024-01-01,HW-PC-10005,Stove Kraft,1380.0,1280.0,-7.25
CP-800617,2024-02-01,HW-PC-10005,TTK Prestige,1380.0,1480.0,7.25
CP-800618,2024-02-01,HW-PC-10005,Butterfly,1380.0,1260.0,-8.7
CP-800619,2024-02-01,HW-PC-10005,Pigeon,1380.0,1070.0,-22.46
CP-800620,2024-02-01,HW-PC-10005,Stove Kraft,1380.0,1440.0,4.35
CP-800621,2024-03-01,HW-PC-10005,TTK Prestige,1380.0,1530.0,10.87
CP-800622,2024-03-01,HW-PC-10005,Butterfly,1380.0,1210.0,-12.32
CP-800623,2024-03-01,HW-PC-10005,Pigeon,1380.0,1160.0,-15.94
CP-800624,2024-03-01,HW-PC-10005,Stove Kraft,1380.0,1410.0,2.17
CP-800625,2024-04-01,HW-PC-10005,TTK Prestige,1380.0,1580.0,14.49
CP-800626,2024-04-01,HW-PC-10005,Butterfly,1380.0,1190.0,-13.77
CP-800627,2024-04-01,HW-PC-10005,Pigeon,1380.0,1200.0,-13.04
CP-800628,2024-04-01,HW-PC-10005,Stove Kraft,1380.0,1280.0,-7.25
CP-800629,2024-05-01,HW-PC-10005,TTK Prestige,1380.0,1570.0,13.77
CP-800630,2024-05-01,HW-PC-10005,Butterfly,1380.0,1220.0,-11.59
CP-800631,2024-05-01,HW-PC-10005,Pigeon,1380.0,1140.0,-17.39
CP-800632,2024-05-01,HW-PC-10005,Stove Kraft,1380.0,1270.0,-7.97
CP-800633,2024-06-01,HW-PC-10005,TTK Prestige,1380.0,1410.0,2.17
CP-800634,2024-06-01,HW-PC-10005,Butterfly,1380.0,1260.0,-8.7
CP-800635,2024-06-01,HW-PC-10005,Pigeon,1380.0,1100.0,-20.29
CP-800636,2024-06-01,HW-PC-10005,Stove Kraft,1380.0,1380.0,0.0
CP-800637,2024-07-01,HW-PC-10005,TTK Prestige,1380.0,1570.0,13.77
CP-800638,2024-07-01,HW-PC-10005,Butterfly,1380.0,1420.0,2.9
CP-800639,2024-07-01,HW-PC-10005,Pigeon,1380.0,1170.0,-15.22
CP-800640,2024-07-01,HW-PC-10005,Stove Kraft,1380.0,1210.0,-12.32
CP-800641,2024-08-01,HW-PC-10005,TTK Prestige,1380.0,1610.0,16.67
CP-800642,2024-08-01,HW-PC-10005,Butterfly,1380.0,1170.0,-15.22
